Total Area,Average Area,Std of Area,Average Diameter,Std of Diameter,Ratio of particles
8611.689600000002,36.18356974789916,60.51256230898186,7.19798319327731,5.086650443977189,0.035645604133605964
No.,Area,Diameter,Location
75,0.6048,1.92,"[909.9841269841269, 1410.3492063492063]"
76,54.5184,10.559999999999999,"[510.2054939249868, 1390.158302518049]"
77,0.5184,1.68,"[100.55555555555556, 1372.4259259259259]"
78,2.3615999999999997,4.8,"[908.6910569105689, 1369.60162601626]"
79,1.5839999999999999,3.5999999999999996,"[750.660606060606, 1350.6242424242423]"
80,1.0368,3.12,"[1076.7037037037035, 1342.5185185185185]"
81,0.7776,3.12,"[104.0, 1340.3086419753085]"
82,3.3695999999999997,4.08,"[1128.3960113960113, 1329.7037037037035]"
83,29.087999999999997,7.199999999999999,"[575.772607260726, 1333.543894389439]"
84,3.7727999999999997,4.8,"[1151.47582697201, 1329.9338422391857]"
85,138.96,14.399999999999999,"[838.9575129533679, 1341.6819343696027]"
