Total Area,Average Area,Std of Area,Average Diameter,Std of Diameter,Ratio of particles
32559.12,35.161036717062636,83.26927124644939,6.919827213822894,5.577213434087618,0.03369227051734924
The 0 image:
No.,Area,Diameter,Location
125,3.3984,3.36,"[1194.0225988700565, 838.7203389830509]"
126,10.4832,5.279999999999999,"[1749.249084249084, 844.5576923076923]"
127,6.1632,4.8,"[720.113707165109, 831.107476635514]"
128,1.5263999999999998,2.4,"[1408.188679245283, 820.761006289308]"
129,5.6735999999999995,5.04,"[1786.1370558375634, 824.306260575296]"
130,4.0032,5.279999999999999,"[599.7386091127098, 801.1534772182254]"
131,57.023999999999994,10.799999999999999,"[89.28114478114477, 780.6028619528619]"
132,1.1232,2.88,"[1520.0085470085469, 736.6495726495726]"
133,9.4752,5.279999999999999,"[763.4316109422492, 721.6545086119554]"
134,0.9216,1.68,"[1812.1458333333333, 699.8229166666666]"
135,16.3872,7.92,"[1823.592267135325, 709.2167545401288]"
136,23.731199999999998,7.199999999999999,"[402.6804207119741, 663.6820388349514]"
137,0.6623999999999999,1.68,"[1728.0869565217392, 634.3913043478261]"
138,137.2608,16.08,"[1852.9563575325221, 642.2362568191355]"
139,12.355199999999998,6.96,"[1710.271173271173, 620.4413364413364]"
140,1.1807999999999998,3.12,"[1275.0, 604.7235772357723]"
141,4.0032,5.279999999999999,"[1061.146282973621, 589.3621103117506]"
142,4.752,5.279999999999999,"[385.86464646464646, 549.8383838383838]"
143,68.19839999999999,11.52,"[1992.2232545045042, 566.2652027027027]"
144,35.7696,10.08,"[1022.0904455179817, 557.0289855072464]"
145,2.7072,4.56,"[127.98226950354609, 518.0248226950354]"
146,13.622399999999999,6.72,"[457.476391825229, 520.599013389711]"
147,1.6992,3.36,"[1197.6384180790958, 501.27683615819205]"
148,46.7712,12.0,"[774.9638752052545, 497.89039408866995]"
149,4.4064,3.84,"[210.43572984749454, 438.70588235294116]"
150,76.2336,11.28,"[1014.6030726608739, 447.2641984636695]"
151,108.6048,14.399999999999999,"[1246.8079200919294, 440.2318571554848]"
152,46.2816,8.64,"[13.550508193320887, 423.86496577473554]"
153,18.8352,6.96,"[9.37308868501529, 376.980122324159]"
154,1.8432,3.36,"[389.953125, 353.2239583333333]"
155,0.5471999999999999,2.6399999999999997,"[391.3859649122807, 319.24561403508767]"
156,117.12959999999998,14.16,"[723.4903696418326, 321.99614785673305]"
157,58.464,10.32,"[1974.4860426929392, 299.8484400656814]"
158,10.6848,6.0,"[298.55884995507637, 286.12039532794245]"
159,17.28,6.24,"[1230.4794444444444, 277.5905555555555]"
160,1.7279999999999998,6.24,"[1917.122222222222, 270.9611111111111]"
161,1.6703999999999999,2.88,"[180.76436781609192, 254.82758620689654]"
162,0.6048,1.92,"[180.3968253968254, 220.26984126984124]"
163,1.6127999999999998,2.6399999999999997,"[1762.6190476190475, 203.21428571428572]"
164,1.0943999999999998,2.6399999999999997,"[891.9649122807017, 197.2456140350877]"
165,1.44,3.36,"[907.1666666666665, 191.84]"
166,5.385599999999999,4.56,"[1758.1622103386808, 187.49019607843135]"
167,24.7392,9.6,"[304.10360884749707, 192.96934419868063]"
168,8.5536,5.52,"[1287.213243546577, 146.92255892255892]"
169,0.6335999999999999,1.68,"[1221.8030303030303, 128.04545454545453]"
170,3.5711999999999997,3.5999999999999996,"[1596.1962365591396, 125.89784946236558]"
171,6.911999999999999,6.4799999999999995,"[1576.175, 124.50138888888888]"
172,2.7647999999999997,4.08,"[755.548611111111, 115.14930555555554]"
173,0.8351999999999999,2.6399999999999997,"[1379.4367816091954, 69.73563218390804]"
174,141.03359999999998,15.36,"[461.13361922265324, 88.0622830304268]"
175,3.2832,4.56,"[1357.982456140351, 70.69298245614036]"
The 1 image:
No.,Area,Diameter,Location
1,5.788799999999999,4.32,"[1077.3200663349917, 2044.1127694859035]"
2,0.6623999999999999,2.16,"[418.8405797101449, 2034.695652173913]"
3,55.4688,12.719999999999999,"[1943.014191761855, 2000.0323641398406]"
4,87.11999999999999,13.68,"[2004.4763636363637, 1987.471515151515]"
5,76.52159999999999,13.2,"[1870.6723121314765, 1985.0796637812066]"
6,35.28,12.48,"[1944.1423129251698, 1926.014693877551]"
7,11.174399999999999,4.8,"[718.517182130584, 1874.3273195876288]"
8,3.5423999999999998,3.5999999999999996,"[1871.2168021680216, 1850.6666666666667]"
9,0.6911999999999999,1.68,"[56.18055555555555, 1673.9027777777776]"
10,35.28,7.68,"[1426.0005442176869, 1672.5268027210884]"
11,1.6416,3.12,"[1658.7309941520466, 1645.391812865497]"
12,1.7567999999999997,3.36,"[1920.7978142076502, 1484.3879781420762]"
13,51.2352,9.6,"[191.7090125538692, 1479.5896571107364]"
14,2.7935999999999996,3.84,"[1858.652920962199, 1455.8797250859104]"
15,13.651199999999998,5.279999999999999,"[300.2327707454289, 1407.1322081575245]"
16,3.5423999999999998,3.5999999999999996,"[451.2574525745257, 1368.2330623306232]"
17,0.5471999999999999,2.4,"[409.45614035087715, 1359.8947368421052]"
18,58.57919999999999,14.16,"[431.5771878072763, 1345.4395280235988]"
19,0.5471999999999999,2.6399999999999997,"[1191.5087719298244, 1311.9649122807016]"
20,48.700799999999994,9.84,"[1206.398777843485, 1319.5846639069582]"
21,8.207999999999998,5.76,"[72.63625730994151, 1295.9883040935672]"
22,0.6048,1.68,"[730.8412698412698, 1253.1904761904761]"
23,1.1807999999999998,3.36,"[1321.3658536585365, 1168.4146341463415]"
24,6.8831999999999995,4.56,"[666.4825662482565, 1165.5355648535565]"
25,0.576,2.6399999999999997,"[1711.6333333333332, 1157.65]"
26,10.8864,5.279999999999999,"[710.7328042328043, 1077.678130511464]"
27,2.2752,3.5999999999999996,"[1018.2194092827003, 995.2700421940928]"
28,1.8432,2.88,"[993.9895833333333, 975.90625]"
29,2.2752,3.12,"[240.84388185654007, 938.8945147679324]"
30,6.048,4.56,"[58.58888888888889, 894.5761904761905]"
31,0.5471999999999999,2.6399999999999997,"[940.3157894736842, 705.8771929824561]"
32,3.0527999999999995,3.84,"[826.6415094339623, 672.2232704402514]"
33,9.849599999999999,5.52,"[617.7972709551657, 567.0955165692008]"
34,10.8288,5.52,"[467.91932624113474, 481.3510638297872]"
35,1.9584,4.08,"[1272.063725490196, 360.78431372549016]"
36,15.4944,6.0,"[643.365551425031, 359.7912019826518]"
37,5.0687999999999995,3.84,"[652.8996212121211, 288.16666666666663]"
38,4.896,4.08,"[697.6588235294117, 234.89803921568625]"
39,15.177599999999998,7.199999999999999,"[1008.1366223908918, 165.11195445920305]"
40,0.5184,2.4,"[396.1111111111111, 158.94444444444446]"
41,1.7279999999999998,2.6399999999999997,"[838.5833333333334, 81.3111111111111]"
42,14.2272,6.0,"[411.0175438596491, 66.93319838056681]"
43,0.8351999999999999,2.6399999999999997,"[371.7701149425287, 51.08045977011494]"
44,11.174399999999999,4.8,"[230.49656357388312, 41.121134020618555]"
45,12.959999999999999,6.0,"[59.977777777777774, 40.757777777777775]"
46,1.6127999999999998,4.08,"[13.892857142857142, 21.821428571428573]"
47,16.9056,7.199999999999999,"[526.9858035207268, 28.286201022146507]"
48,21.571199999999997,7.92,"[410.40631953716064, 20.207387627948375]"
49,3.5423999999999998,3.36,"[319.57452574525746, 14.672086720867208]"
The 2 image:
No.,Area,Diameter,Location
1,14.659199999999998,5.76,"[1792.1879502292074, 2041.9711853307138]"
2,3.7727999999999997,3.84,"[836.4376590330788, 2038.2340966921117]"
3,42.8544,8.4,"[689.5824372759856, 2033.3431899641575]"
4,221.99039999999997,21.36,"[1018.7138470852793, 2024.1549472409615]"
5,74.2176,12.48,"[55.329452852153665, 2011.7744146940886]"
6,8.207999999999998,6.24,"[248.74152046783624, 2002.5871345029236]"
7,4.723199999999999,4.08,"[333.0894308943089, 1996.4268292682927]"
8,1.0368,2.6399999999999997,"[875.6851851851851, 1989.388888888889]"
9,0.6623999999999999,2.4,"[335.1159420289855, 1979.695652173913]"
10,37.87199999999999,8.64,"[1501.4557667934093, 1993.2801013941696]"
11,16.156799999999997,6.4799999999999995,"[849.9613784907903, 1988.0831847890668]"
12,0.6335999999999999,2.4,"[877.8484848484848, 1976.5151515151513]"
13,101.80799999999999,16.08,"[170.16331918906175, 2003.118340405469]"
14,0.8063999999999999,2.88,"[308.5238095238095, 1975.3333333333333]"
15,87.0624,13.44,"[755.2668430918513, 1996.7058110045207]"
16,102.78719999999998,15.12,"[1633.8896983281963, 1992.20164378444]"
17,56.361599999999996,12.719999999999999,"[1932.0585930846532, 1990.1297904956566]"
18,72.25919999999999,13.44,"[1994.2886940348078, 1978.8357911518533]"
19,37.5552,10.559999999999999,"[1574.3052147239264, 1971.2535787321062]"
20,0.8927999999999999,2.6399999999999997,"[1070.2903225806451, 1958.3870967741937]"
21,76.8672,13.44,"[1860.4424878231548, 1976.1114025227923]"
22,61.2576,11.04,"[1689.0047014574518, 1960.553361542078]"
23,17.251199999999997,6.96,"[1260.3116304952698, 1934.669449081803]"
24,5.1552,4.32,"[198.25512104283052, 1921.4655493482308]"
25,32.169599999999996,12.959999999999999,"[1938.3930170098479, 1916.858848105043]"
26,69.4656,12.0,"[1056.9107241569927, 1931.914731896075]"
27,20.275199999999998,6.96,"[236.2206439393939, 1907.1178977272727]"
